id,date,username,tweet
1364908000754995202,2021-02-25,pingpointid,Pemkot Depok mengumumkan santunan kematian untuk puluhan ahli waris korban wafat COVID-19 dibatalkan.  Pemkot Depok: Santunan Kematian COVID-19 untuk Keluarga Dihentikan  https://t.co/in7AKRqFD2  #SantunanCOVID19 #InfoDepok @depokita  https://t.co/o4DdIJ3MKr
1364892050496188416,2021-02-25,sajayade,"Banyak Zona Hijau COVID-19, Depok Siapkan Skema Belajar di Sekolah   #CTBot Adrop Ram 10 tatm 10   https://t.co/GZZNyAses5"
1364885840011268096,2021-02-25,bacadibabe,Depok Daftarkan 18.850 Tenaga Kependidikan untuk Vaksinasi Covid-19 #Vaksin #Virus #KotaDepok #PenerimaVaksinCovid19 #Vaksinasi  https://t.co/hPVHMyz8qq  https://t.co/ybX0sgwl4K
1364853461158797317,2021-02-25,nugrohoedhypur4,"@jokowi Giliran kita masyarakat biasa yg di Depok blm ya pak presiden, dari mulai awal covid sampai saat ini blm menerima bansos apalagi vaksin..tdk tau salahnya dimana sbg warga negara yg punya e-KTP resmi di Kecamatan Pancoran mas 🙏."
1364851760586579970,2021-02-25,liputan6dotcom,Dinas Pendidikan Depok Ajukan 18.850 Tenaga Pendidik Divaksinasi Covid-19  https://t.co/Y9YbB6pai4
1364844716144037891,2021-02-25,tanyasimi," https://t.co/Nr6zK0wLNy  Positif Corona, Imam akan Dilantik Jadi Wakil Wali Kota Depok secara Virtual: Setelah sempat tertunda, akhirnya pelantikan Wali Kota dan Wakil Wali Kota Depok periode 2021-2026 segera digelar. Pelantikan akan dilakukan pada Jumat… Sumber merdeka com  https://t.co/CqhK6JpH3j"
1364842329937309701,2021-02-25,liputan6dotcom,Vaksinasi Covid-19 Tahap Kedua di Kota Depok Terkendala Jarum Suntik  https://t.co/spizmkHJCs
1364837299637248002,2021-02-25,vivacoid,"Banyak Zona Hijau COVID-19, Depok Siapkan Skema Belajar di Sekolah  https://t.co/Xl2hG22l8c"
1364837078362558471,2021-02-25,ahmadnormaulana,"Banyak Zona Hijau COVID-19, Depok Siapkan Skema Belajar di Sekolah  https://t.co/n04EZrwGLU  https://t.co/hHhMk1Firm"
1364834416468525056,2021-02-25,ahmadnormaulana,"Positif Corona, Imam akan Dilantik Jadi Wakil Wali Kota Depok secara Virtual  https://t.co/vf2sdVyQeD  https://t.co/56zxTNGUKS"
1364833142675107844,2021-02-25,merdekadotcom,"Positif Corona, Imam akan Dilantik Jadi Wakil Wali Kota Depok secara Virtual: Setelah sempat tertunda, akhirnya pelantikan Wali Kota dan Wakil Wali Kota Depok periode 2021-2026 segera digelar. Pelantikan akan dilakukan pada Jumat (26/2) di Bandung oleh…  https://t.co/4tguHTn9v9"
1364818794573688835,2021-02-25,rspuricinere,Kegiatan Onsite Test Covid-19 Swab Rapid Antigen 25 Februari 2021 PT. Ahara Bhadranaya Indonesia  #swabantigen #screningkesehatan #coronavirus #covid #rspuricinere #rspc #cinere #depok  https://t.co/v4rkU3OKsa
1364811238312710144,2021-02-25,zerriath,"Percepat penanganan Covid-19, Babinsa Manahan Laksanakan Kegiatan PPKM di Pasar Burung Depok  https://t.co/dIA60RIbdM"
1364807847385554947,2021-02-25,merdekadotcom,"18.850 Guru Depok Didata untuk Vaksin, Juli Diharap Bisa Belajar Tatap Muka: Sebanyak 18.850 tenaga pendidikan di Depok sudah didaftarkan sebagai penerima vaksin Covid-19. Data tersebut telah diserahkan Dinas Pendidikan Kota Depok ke Dinas Kesehatan Kota…  https://t.co/yEEXYDM9ar"
1364802185318440960,2021-02-25,vivacoid,18.850 Tenaga Pendidik di Depok Segera Divaksin COVID-19  https://t.co/dsCW4xIRRT
1364779149278253057,2021-02-25,korantempo,"Keterlibatan politikus PDI Perjuangan, Ihsan Yunus, dalam kasus dugaan korupsi bantuan sosial Covid-19 di daerah Jakarta, Bogor, Depok, Tangerang, dan Bekasi semakin terang benderang.  #korantempodigital #KoranTempo  https://t.co/UdZFoWHa2a"
1364775257576529923,2021-02-25,fmasriati,"Nah kasih tahu presiden lu terapin protokol kesehatan jika menurut lu kenyataanya ada covid di Indonesia. Thank you, salam buat Depok."
